,challengeID,gpa,grit,materialHardship,eviction,layoff,jobTraining
578,2322,2.25,3.25,0.181818181818182,0.0,0.0,0.0
579,2326,4.0,3.75,0.0,0.0,0.0,0.0
580,2328,,,,,,
581,2338,,1.25,0.181818181818182,0.0,0.0,0.0
582,2344,,,,,,
583,2345,,,,,,
584,2346,2.25,3.25,0.272727272727273,0.0,0.0,0.0
585,2348,2.0,3.0,0.0,0.0,0.0,0.0
586,2350,2.5,2.5,0.363636363636364,0.0,0.0,0.0
587,2351,2.25,3.75,0.0,0.0,0.0,0.0
588,2356,,,,,,
589,2358,1.75,2.75,0.272727272727273,0.0,0.0,0.0
590,2361,3.0,3.75,0.0,0.0,0.0,0.0
591,2362,2.75,2.5,0.363636363636364,1.0,1.0,1.0
592,2363,,,,,,
593,2366,3.0,3.75,0.272727272727273,0.0,1.0,0.0
594,2367,,,,,,
595,2369,2.5,4.0,0.0,0.0,0.0,1.0
596,2370,3.0,3.25,0.0,0.0,1.0,1.0
597,2375,,,,,,
598,2380,,3.5,0.181818181818182,0.0,0.0,0.0
599,2385,2.75,3.25,0.0,0.0,0.0,0.0
600,2386,,4.0,0.636363636363636,1.0,,0.0
601,2387,,,,,,
602,2389,2.25,3.75,0.545454545454545,0.0,0.0,0.0
603,2397,,2.75,0.363636363636364,0.0,0.0,0.0
604,2398,3.25,2.75,0.0909090909090909,0.0,0.0,0.0
605,2399,,,,,,
606,2403,2.75,3.75,0.0,0.0,,0.0
607,2409,,3.0,0.181818181818182,0.0,0.0,0.0
608,2410,,,,,,
609,2412,2.25,3.75,0.545454545454545,0.0,0.0,1.0
610,2415,,,,,,
611,2427,2.5,3.75,0.272727272727273,0.0,0.0,0.0
612,2431,,,,,,
613,2432,,,,,,
614,2434,4.0,3.75,0.0,0.0,0.0,0.0
615,2439,,,,,,
616,2443,,,0.0,0.0,0.0,0.0
617,2444,,,,,,
618,2449,2.75,4.0,0.0,0.0,0.0,0.0
619,2455,3.25,4.0,0.0909090909090909,0.0,1.0,1.0
620,2457,,,,,,
621,2460,1.5,2.5,0.272727272727273,0.0,0.0,0.0
622,2465,2.25,4.0,0.0,0.0,0.0,0.0
623,2466,,,,,,
624,2477,2.0,4.0,0.0,0.0,1.0,0.0
625,2479,,4.0,0.0,0.0,0.0,1.0
626,2494,3.0,3.25,0.0909090909090909,0.0,0.0,0.0
627,2497,3.75,3.5,0.0,0.0,,0.0
628,2498,,,,,,
629,2504,,3.0,0.0909090909090909,0.0,1.0,1.0
630,2505,2.25,3.0,0.0,0.0,0.0,1.0
631,2508,,,,,,
632,2512,2.5,4.0,0.0,0.0,0.0,1.0
633,2516,3.25,4.0,0.363636363636364,0.0,0.0,1.0
634,2517,,3.5,0.0909090909090909,0.0,1.0,0.0
635,2521,,,,,,
636,2523,2.75,3.75,0.181818181818182,0.0,0.0,0.0
637,2526,2.0,2.5,0.0,0.0,0.0,0.0
638,2537,,3.5,0.0,0.0,0.0,0.0
639,2541,,,,,,
640,2554,,,,,,
641,2556,3.25,3.5,0.272727272727273,0.0,1.0,1.0
642,2567,,,,,,
643,2569,3.0,3.0,0.0,0.0,0.0,0.0
644,2570,,,,,,
645,2571,1.75,3.75,0.454545454545455,0.0,0.0,1.0
646,2572,4.0,3.75,0.272727272727273,0.0,0.0,0.0
647,2588,,,,,,
648,2589,2.0,3.25,0.363636363636364,0.0,0.0,0.0
649,2590,2.75,3.75,0.0,0.0,0.0,1.0
650,2594,3.0,4.0,0.0,0.0,0.0,1.0
651,2595,2.75,3.5,0.0,0.0,1.0,1.0
652,2596,,,0.0,0.0,0.0,1.0
653,2604,,2.0,0.181818181818182,0.0,1.0,0.0
654,2609,2.75,4.0,0.0,0.0,1.0,0.0
655,2610,3.25,4.0,0.0,0.0,0.0,1.0
656,2611,2.25,3.25,0.0909090909090909,0.0,0.0,0.0
657,2615,2.25,3.0,0.545454545454545,0.0,0.0,0.0
658,2628,1.75,3.25,0.545454545454545,0.0,,0.0
659,2629,2.25,3.5,0.0,0.0,0.0,0.0
660,2635,,,,,,
661,2641,,,,,,
662,2644,3.0,4.0,0.0,1.0,1.0,1.0
663,2645,2.75,2.0,0.0,0.0,0.0,0.0
664,2646,3.0,4.0,0.0909090909090909,0.0,0.0,1.0
665,2649,3.75,3.0,0.0909090909090909,0.0,1.0,1.0
666,2651,2.25,3.25,0.0,0.0,0.0,0.0
667,2652,3.5,3.5,0.454545454545455,0.0,1.0,1.0
668,2653,2.0,3.0,0.545454545454545,1.0,,0.0
669,2657,2.5,3.25,0.0,0.0,0.0,0.0
670,2658,4.0,2.75,0.0,0.0,0.0,1.0
671,2661,2.25,3.25,0.0909090909090909,0.0,,0.0
672,2664,2.5,3.25,0.363636363636364,0.0,0.0,1.0
673,2669,3.5,4.0,,,,
674,2674,2.0,3.25,0.0,0.0,,0.0
675,2678,,,,,,
676,2681,,,0.0909090909090909,0.0,0.0,0.0
677,2686,,3.5,0.454545454545455,0.0,1.0,1.0
678,2688,,,,,,
679,2693,1.75,2.25,0.0909090909090909,0.0,0.0,0.0
680,2695,,,,,,
681,2696,2.25,3.75,0.0,0.0,1.0,1.0
682,2700,,,,,,
683,2704,,,,,,
684,2705,2.75,2.5,0.0,0.0,0.0,1.0
685,2719,3.5,3.0,0.0,1.0,1.0,0.0
686,2725,2.25,3.25,0.272727272727273,0.0,,0.0
687,2727,,,,,,
688,2730,,3.0,0.0909090909090909,0.0,1.0,0.0
689,2734,3.75,,0.0,0.0,,0.0
690,2735,,,,,,
691,2743,2.75,4.0,0.0,0.0,0.0,1.0
692,2748,,,,,,
693,2751,4.0,4.0,0.0909090909090909,0.0,1.0,1.0
694,2753,2.5,4.0,0.272727272727273,0.0,0.0,1.0
695,2762,3.0,3.75,0.0,0.0,1.0,0.0
696,2764,3.0,3.75,0.181818181818182,0.0,0.0,1.0
697,2766,,,,,,
698,2768,3.75,3.25,0.181818181818182,0.0,0.0,0.0
699,2769,2.5,3.25,0.0,0.0,0.0,0.0
700,2773,,,,,,
701,2775,2.5,3.25,0.0,0.0,0.0,1.0
702,2776,3.25,4.0,0.0,0.0,0.0,0.0
703,2777,3.5,3.25,0.0,0.0,0.0,0.0
704,2785,,,,,,
705,2787,3.5,3.5,0.454545454545455,0.0,0.0,0.0
706,2788,1.5,3.25,0.181818181818182,0.0,1.0,0.0
707,2796,2.75,4.0,0.0,0.0,0.0,0.0
708,2798,2.0,4.0,0.363636363636364,0.0,,0.0
709,2799,3.25,4.0,0.0,0.0,0.0,0.0
710,2801,2.75,4.0,0.363636363636364,0.0,,0.0
711,2802,,,,,,
712,2806,,,,,,
713,2808,2.5,3.5,0.0909090909090909,0.0,,1.0
714,2809,2.5,4.0,0.0,0.0,,0.0
715,2812,2.75,4.0,0.0,0.0,0.0,0.0
716,2814,,,,,,
717,2816,,4.0,0.0,0.0,0.0,0.0
718,2819,,,,,,
719,2827,2.5,3.5,0.0,0.0,0.0,0.0
720,2830,,,0.0,0.0,,0.0
721,2836,2.5,4.0,0.0,0.0,0.0,0.0
722,2838,,,,,,
723,2843,1.0,3.75,0.0,0.0,0.0,0.0
724,2845,3.25,4.0,0.181818181818182,0.0,0.0,0.0
725,2847,,,,,,
726,2852,2.25,3.25,0.0,0.0,,0.0
727,2855,3.25,4.0,0.0,0.0,0.0,0.0
728,2857,,,,,,
729,2860,,,,,,
730,2864,3.25,2.5,0.181818181818182,0.0,,0.0
731,2865,,3.25,0.0909090909090909,0.0,,0.0
732,2869,2.5,3.25,0.0,0.0,,0.0
733,2873,,,,,,
734,2874,,2.75,0.0909090909090909,0.0,0.0,0.0
735,2877,3.5,3.5,0.0909090909090909,0.0,1.0,0.0
736,2879,2.75,4.0,0.0,0.0,0.0,0.0
737,2884,3.5,3.0,0.181818181818182,0.0,0.0,0.0
738,2898,,3.25,0.0909090909090909,0.0,1.0,0.0
739,2905,2.25,3.25,0.0,0.0,,0.0
740,2910,2.25,3.25,0.272727272727273,0.0,0.0,1.0
741,2912,3.0,3.5,0.0909090909090909,0.0,0.0,0.0
742,2933,3.25,4.0,0.0909090909090909,1.0,0.0,0.0
743,2943,2.0,3.75,0.0909090909090909,0.0,1.0,0.0
744,2958,2.0,2.75,0.0,0.0,0.0,0.0
745,2971,,,,,,
746,2972,,3.0,0.0909090909090909,0.0,0.0,0.0
747,2974,2.25,3.5,0.0909090909090909,0.0,0.0,0.0
748,2975,3.25,3.25,0.181818181818182,0.0,0.0,0.0
749,2983,2.5,3.75,0.0,0.0,1.0,0.0
750,2986,4.0,4.0,0.0,0.0,,0.0
751,2987,,4.0,0.272727272727273,0.0,0.0,0.0
752,2988,,3.25,0.0909090909090909,0.0,,0.0
753,2989,2.75,2.5,0.0,0.0,0.0,0.0
754,2995,,,,,,
755,2996,,,,,,
756,3002,3.0,3.75,0.0909090909090909,0.0,1.0,1.0
757,3003,2.75,2.75,0.181818181818182,0.0,0.0,1.0
758,3010,3.25,3.5,0.0909090909090909,0.0,1.0,0.0
759,3023,4.0,3.75,0.0909090909090909,0.0,0.0,0.0
760,3025,,,,,,
761,3029,2.75,3.0,0.0,0.0,0.0,0.0
762,3032,2.25,4.0,0.181818181818182,0.0,0.0,1.0
763,3034,2.25,3.0,0.0909090909090909,0.0,1.0,0.0
764,3035,1.75,3.0,0.272727272727273,0.0,0.0,0.0
765,3039,2.0,4.0,0.545454545454545,0.0,,0.0
766,3042,2.5,,0.181818181818182,0.0,1.0,0.0
767,3043,,3.5,0.454545454545455,1.0,1.0,0.0
768,3046,,3.25,0.0,0.0,0.0,0.0
769,3049,,3.0,0.0,0.0,1.0,0.0
770,3052,2.5,3.0,0.181818181818182,0.0,0.0,0.0
771,3056,,,,,,
772,3058,3.5,3.0,0.181818181818182,0.0,0.0,0.0
773,3059,1.5,4.0,0.0,0.0,0.0,0.0
774,3063,2.5,3.0,0.0,1.0,0.0,0.0
775,3064,,,,,,
776,3074,3.0,3.5,0.0,0.0,0.0,0.0
777,3076,1.75,2.75,0.0,0.0,1.0,0.0
778,3080,3.5,4.0,0.0,0.0,0.0,0.0
779,3083,2.75,3.5,0.363636363636364,0.0,,1.0
780,3087,2.75,3.0,0.181818181818182,0.0,1.0,0.0
781,3089,2.25,3.0,0.272727272727273,0.0,1.0,0.0
782,3096,,,,,,
783,3102,2.5,3.0,0.363636363636364,0.0,1.0,0.0
784,3106,2.5,3.25,0.0,0.0,0.0,1.0
785,3109,3.0,3.75,0.454545454545455,0.0,1.0,0.0
786,3111,,,,,,
787,3112,,,,,,
788,3113,3.5,4.0,0.454545454545455,0.0,1.0,1.0
789,3117,3.0,3.0,0.272727272727273,0.0,0.0,1.0
790,3126,3.25,3.25,0.454545454545455,0.0,0.0,0.0
791,3130,,4.0,0.272727272727273,0.0,0.0,0.0
792,3131,2.0,3.0,0.0,0.0,0.0,0.0
793,3138,2.5,3.75,0.0909090909090909,0.0,1.0,1.0
794,3141,2.75,4.0,0.272727272727273,0.0,0.0,1.0
795,3144,,3.25,0.0,0.0,0.0,1.0
796,3152,,,,,,
797,3160,,,,,,
798,3167,1.5,3.25,0.636363636363636,1.0,1.0,0.0
799,3169,,,,,,
800,3170,2.75,4.0,0.0909090909090909,0.0,1.0,1.0
801,3173,,,,,,
802,3175,2.75,3.25,0.0909090909090909,0.0,0.0,0.0
803,3179,4.0,4.0,0.0,0.0,0.0,0.0
804,3184,,,,,,
805,3186,3.25,3.25,0.0,0.0,1.0,1.0
806,3190,2.0,3.25,0.0,0.0,0.0,0.0
807,3200,2.75,4.0,0.0909090909090909,0.0,,0.0
808,3210,,,,,,
809,3214,,,,,,
810,3216,,,,,,
811,3221,,3.0,0.0,0.0,1.0,0.0
812,3224,3.75,3.25,0.0,0.0,1.0,0.0
813,3226,,,,,,
814,3230,2.75,3.25,0.0,0.0,0.0,0.0
815,3231,3.0,3.75,0.0909090909090909,0.0,0.0,0.0
816,3232,1.5,2.5,0.0,0.0,1.0,0.0
817,3236,3.25,4.0,0.0,0.0,0.0,0.0
818,3238,3.0,2.75,0.272727272727273,0.0,,0.0
819,3239,,3.25,0.0,0.0,1.0,0.0
820,3246,,,,,,
821,3249,3.0,3.5,0.181818181818182,0.0,0.0,1.0
822,3252,2.75,4.0,0.0,0.0,0.0,0.0
823,3265,,,,,,
824,3268,2.25,3.5,0.545454545454545,0.0,1.0,1.0
825,3271,4.0,3.25,0.0,0.0,0.0,0.0
826,3273,4.0,3.75,0.0909090909090909,0.0,0.0,0.0
827,3277,3.5,3.75,0.272727272727273,0.0,0.0,1.0
828,3281,,,0.363636363636364,0.0,1.0,1.0
829,3286,4.0,4.0,0.0,0.0,0.0,1.0
830,3289,2.75,3.25,0.454545454545455,0.0,1.0,0.0
831,3295,3.0,4.0,0.181818181818182,0.0,0.0,0.0
832,3299,,3.75,,,1.0,0.0
833,3301,2.25,3.75,0.181818181818182,0.0,0.0,0.0
834,3311,3.0,4.0,0.0,0.0,0.0,0.0
835,3323,3.0,3.75,0.0909090909090909,0.0,1.0,0.0
836,3325,,3.25,0.181818181818182,0.0,0.0,0.0
837,3328,4.0,3.5,0.545454545454545,1.0,1.0,0.0
838,3332,1.5,3.75,0.272727272727273,1.0,0.0,1.0
839,3334,3.0,3.5,0.0,0.0,0.0,0.0
840,3335,3.5,3.0,0.0,0.0,0.0,0.0
841,3338,,,,,,
842,3339,1.25,3.25,0.363636363636364,0.0,,1.0
843,3340,2.75,4.0,0.0,0.0,0.0,0.0
844,3350,,,,,,
845,3352,2.5,4.0,0.0,0.0,0.0,0.0
846,3355,2.75,3.25,0.0909090909090909,0.0,0.0,1.0
847,3356,,,0.181818181818182,0.0,0.0,1.0
848,3361,2.75,3.5,0.0,0.0,0.0,0.0
849,3365,,4.0,0.272727272727273,0.0,1.0,1.0
850,3366,3.5,3.0,0.0,0.0,1.0,0.0
851,3371,3.0,3.25,0.181818181818182,0.0,0.0,1.0
852,3384,2.0,3.5,0.454545454545455,0.0,,0.0
853,3387,,4.0,0.0,0.0,0.0,0.0
854,3388,,4.0,0.272727272727273,0.0,0.0,1.0
855,3389,2.75,4.0,0.0909090909090909,0.0,0.0,1.0
856,3390,2.75,3.25,0.272727272727273,0.0,0.0,0.0
857,3394,2.5,3.75,0.272727272727273,1.0,1.0,0.0
858,3395,3.75,3.5,0.0,0.0,1.0,1.0
859,3396,,,,,,
860,3397,,2.75,0.0,0.0,0.0,1.0
861,3400,,3.5,0.181818181818182,0.0,0.0,1.0
862,3402,3.25,3.75,0.272727272727273,0.0,0.0,0.0
863,3404,,,,,,
864,3407,,,0.363636363636364,0.0,,1.0
865,3408,,,,,,
866,3420,2.5,2.75,0.0,0.0,0.0,1.0
867,3425,,,,,,
868,3433,2.75,3.5,0.272727272727273,0.0,0.0,0.0
869,3438,3.0,3.0,0.0,0.0,,0.0
870,3455,2.75,4.0,0.0,0.0,1.0,0.0
871,3457,,,,,,
872,3459,2.25,4.0,0.0,0.0,1.0,0.0
873,3468,3.0,2.5,0.181818181818182,0.0,0.0,0.0
874,3478,3.25,2.75,0.0,0.0,0.0,0.0
875,3480,,,,,,
876,3485,4.0,3.25,0.727272727272727,1.0,0.0,0.0
877,3487,,,,,,
878,3492,,,,,,
879,3493,2.25,3.0,0.0,0.0,0.0,0.0
880,3494,4.0,4.0,0.181818181818182,0.0,0.0,0.0
881,3504,3.75,3.75,0.0909090909090909,0.0,0.0,1.0
882,3507,2.5,3.75,0.0,0.0,0.0,0.0
883,3514,,,,,,
884,3515,,,,,,
885,3518,,,,,,
886,3520,2.25,3.25,0.181818181818182,0.0,1.0,1.0
887,3524,,4.0,0.0,0.0,0.0,0.0
888,3529,,4.0,0.0,0.0,,0.0
889,3535,3.0,3.5,0.181818181818182,0.0,0.0,0.0
890,3539,3.25,3.25,0.0,0.0,0.0,0.0
891,3541,,,,,,
892,3544,3.75,3.75,0.363636363636364,1.0,1.0,0.0
893,3546,,3.25,0.181818181818182,0.0,1.0,0.0
894,3554,2.0,3.5,0.0,0.0,,0.0
895,3568,3.5,3.5,0.0909090909090909,0.0,1.0,0.0
896,3573,,,0.0,0.0,0.0,0.0
897,3576,3.25,4.0,0.0,0.0,0.0,0.0
898,3581,2.75,4.0,0.0909090909090909,0.0,0.0,0.0
899,3585,2.25,2.75,0.181818181818182,0.0,0.0,0.0
900,3590,,,,,,
901,3591,2.75,4.0,0.0909090909090909,1.0,0.0,0.0
902,3592,,3.25,0.181818181818182,0.0,,0.0
903,3594,,,,,,
904,3602,2.0,2.25,0.363636363636364,1.0,,0.0
905,3605,1.75,2.75,0.0909090909090909,0.0,0.0,0.0
906,3613,,3.75,0.545454545454545,0.0,0.0,0.0
907,3618,2.75,3.0,0.0909090909090909,0.0,0.0,0.0
908,3625,2.5,4.0,0.0,0.0,1.0,0.0
909,3633,3.25,4.0,0.0,0.0,0.0,0.0
910,3634,3.25,2.75,0.181818181818182,0.0,0.0,1.0
911,3642,,3.25,0.0,0.0,1.0,0.0
912,3643,3.0,3.0,0.272727272727273,0.0,0.0,0.0
913,3650,2.0,3.25,0.181818181818182,0.0,0.0,0.0
914,3651,1.5,3.5,0.0,0.0,0.0,0.0
915,3659,3.0,3.5,0.0,0.0,0.0,1.0
916,3661,,,,,,
917,3669,2.75,3.25,0.0,0.0,,0.0
918,3671,,,,,,
919,3678,1.75,3.25,0.181818181818182,0.0,1.0,0.0
920,3680,,,,,,
921,3686,,4.0,0.636363636363636,1.0,0.0,1.0
922,3689,3.0,3.5,0.0909090909090909,0.0,0.0,1.0
923,3700,3.25,2.75,0.363636363636364,1.0,1.0,0.0
924,3701,3.0,3.5,0.0,0.0,0.0,0.0
925,3710,3.25,2.75,0.0,0.0,0.0,0.0
926,3711,,3.75,0.0909090909090909,0.0,0.0,1.0
927,3713,1.5,3.25,0.454545454545455,0.0,1.0,0.0
928,3718,3.25,3.5,0.0,0.0,0.0,0.0
929,3730,2.5,2.75,0.0,0.0,0.0,0.0
930,3734,3.25,3.25,0.0,0.0,1.0,0.0
931,3736,,3.25,0.0,0.0,0.0,0.0
932,3742,3.25,3.5,0.0,0.0,1.0,0.0
933,3743,2.25,3.25,0.0909090909090909,0.0,0.0,1.0
934,3744,,,,,,
935,3747,,,,,,
936,3753,,,,,,
937,3755,3.5,3.0,0.181818181818182,0.0,0.0,0.0
938,3760,,,,,,
939,3761,,,,,,
940,3769,3.0,3.25,0.0,0.0,,0.0
941,3770,3.25,3.5,0.0,0.0,,0.0
942,3771,3.25,3.75,0.0909090909090909,0.0,0.0,0.0
943,3772,1.75,1.75,0.0,0.0,0.0,1.0
944,3773,2.0,2.75,0.272727272727273,0.0,1.0,1.0
945,3779,2.0,3.75,0.0,0.0,0.0,0.0
946,3782,2.5,4.0,0.0,0.0,0.0,0.0
947,3789,,3.5,0.0,0.0,0.0,0.0
948,3791,2.5,3.25,0.0,0.0,,0.0
949,3799,3.5,4.0,0.0909090909090909,0.0,0.0,0.0
950,3802,3.5,3.25,0.0,0.0,0.0,0.0
951,3803,2.5,4.0,0.0,0.0,1.0,0.0
952,3806,2.75,3.25,0.363636363636364,0.0,0.0,0.0
953,3809,,,0.0,0.0,0.0,0.0
954,3815,2.5,3.5,0.0909090909090909,0.0,0.0,0.0
955,3820,,3.5,0.0909090909090909,0.0,0.0,0.0
956,3821,2.75,4.0,0.0,0.0,0.0,0.0
957,3824,2.75,3.25,0.0,0.0,0.0,0.0
958,3830,3.25,4.0,0.0,0.0,0.0,0.0
959,3831,,,,,,
960,3834,,4.0,0.0,0.0,0.0,0.0
961,3839,,2.75,0.0,0.0,1.0,0.0
962,3844,,,,,,
963,3847,,,,,,
964,3849,,3.75,0.0909090909090909,0.0,,1.0
965,3850,,,,,,
966,3853,,,,,,
967,3855,,,,,,
968,3856,,4.0,0.363636363636364,0.0,1.0,1.0
969,3858,2.5,3.5,0.0,0.0,1.0,0.0
970,3862,,3.25,0.0,0.0,1.0,0.0
971,3863,3.25,4.0,0.0,0.0,1.0,1.0
972,3866,3.0,3.25,0.0,0.0,0.0,0.0
973,3869,2.0,3.75,0.0,0.0,0.0,0.0
974,3874,2.25,3.75,0.363636363636364,0.0,,0.0
975,3882,3.0,3.25,0.0,0.0,0.0,0.0
976,3885,,3.75,0.0,0.0,1.0,0.0
977,3887,3.25,3.25,0.545454545454545,0.0,1.0,0.0
978,3894,2.75,3.5,0.181818181818182,0.0,0.0,0.0
979,3897,,,,,,
980,3899,,3.75,0.454545454545455,0.0,0.0,0.0
981,3907,,,,,,
982,3909,3.0,4.0,0.0,0.0,0.0,0.0
983,3914,,,,,,
984,3924,2.5,3.0,0.0909090909090909,0.0,0.0,0.0
985,3926,,,,,,
986,3927,,4.0,0.0,0.0,,0.0
987,3928,3.0,4.0,0.454545454545455,0.0,0.0,1.0
988,3932,2.25,3.0,0.0,0.0,0.0,0.0
989,3938,3.5,4.0,0.454545454545455,0.0,0.0,1.0
990,3939,3.25,3.5,0.272727272727273,0.0,0.0,0.0
991,3944,2.5,2.75,0.272727272727273,0.0,0.0,0.0
992,3946,,,,,,
993,3949,3.0,3.25,0.0,0.0,0.0,1.0
994,3955,3.25,3.75,0.181818181818182,0.0,0.0,0.0
995,3956,1.5,4.0,0.0,0.0,1.0,0.0
996,3965,,3.5,0.0,0.0,0.0,0.0
997,3976,3.0,2.5,0.454545454545455,1.0,0.0,0.0
998,3980,,,,,,
999,3988,2.5,3.0,0.0,0.0,0.0,1.0
1000,4002,2.25,3.0,0.0,0.0,0.0,0.0
1001,4007,2.75,3.25,0.0,0.0,0.0,1.0
1002,4008,2.5,4.0,0.0,0.0,,0.0
1003,4013,4.0,3.5,0.181818181818182,0.0,1.0,0.0
1004,4016,3.0,2.75,0.0,0.0,0.0,1.0
1005,4021,2.25,3.0,0.0909090909090909,0.0,1.0,1.0
1006,4024,2.75,3.75,0.0909090909090909,0.0,0.0,0.0
1007,4029,,,,,,
1008,4031,,3.25,0.0,0.0,0.0,1.0
1009,4032,,,,,,
1010,4033,,,,,,
1011,4042,,,0.272727272727273,0.0,0.0,0.0
1012,4043,3.0,4.0,0.181818181818182,0.0,0.0,0.0
1013,4045,,,0.454545454545455,1.0,0.0,0.0
1014,4049,2.0,4.0,0.0909090909090909,0.0,1.0,1.0
1015,4052,,,,,,
1016,4053,3.0,3.5,0.0,0.0,1.0,0.0
1017,4062,,3.25,0.0,0.0,,0.0
1018,4063,2.75,3.75,0.272727272727273,0.0,1.0,1.0
1019,4068,1.75,3.75,0.0,0.0,1.0,0.0
1020,4077,3.25,3.5,0.0,0.0,1.0,0.0
1021,4078,2.0,3.75,0.272727272727273,0.0,0.0,0.0
1022,4083,3.0,3.75,0.0,0.0,0.0,0.0
1023,4098,3.0,4.0,0.0909090909090909,0.0,0.0,0.0
1024,4108,3.0,3.0,0.0,0.0,0.0,0.0
1025,4109,3.25,4.0,0.0909090909090909,0.0,0.0,0.0
1026,4119,,,,,,
1027,4125,,,,,,
1028,4131,,,0.363636363636364,0.0,1.0,0.0
1029,4135,2.25,3.5,0.272727272727273,0.0,0.0,0.0
1030,4138,2.75,4.0,0.0909090909090909,0.0,1.0,1.0
1031,4147,,,,,,
1032,4150,,,,,,
1033,4153,,,,,,
1034,4157,2.5,4.0,0.0,0.0,0.0,0.0
1035,4165,3.75,4.0,0.0909090909090909,0.0,1.0,1.0
1036,4170,,,,,,
1037,4172,1.5,3.5,0.181818181818182,0.0,0.0,0.0
1038,4177,3.25,1.75,0.0,0.0,0.0,0.0
1039,4179,,4.0,0.272727272727273,0.0,,0.0
1040,4181,,,,,,
1041,4188,,3.75,0.454545454545455,0.0,0.0,0.0
1042,4191,,,,,,
1043,4197,,,,,,
1044,4200,3.25,3.25,0.0,0.0,,0.0
1045,4201,,,,,,
1046,4203,,,,,,
1047,4204,3.5,4.0,0.272727272727273,0.0,,0.0
1048,4206,2.75,3.5,0.272727272727273,0.0,0.0,0.0
1049,4213,,3.75,0.0909090909090909,0.0,0.0,0.0
1050,4224,3.5,2.75,0.272727272727273,0.0,0.0,1.0
1051,4239,2.75,2.75,0.0,0.0,0.0,0.0
1052,4240,,,,,,
1053,4241,3.0,4.0,0.0,0.0,1.0,1.0
